region,Resource,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr_x,Fixed_OM_Cost_per_MWyr_x,capex_mwh,Inv_Cost_per_MWhyr_x,Fixed_OM_Cost_per_MWhyr_x,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,regional_cost_multiplier,cap_recovery_years,wacc_real,ids,MISO_CleanPower,NY_CleanPower,PJM_CleanPower,SERC_CleanPower,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,MinCapTag_1,MinCapTag_2,MinCapTag_3,MaxCapTag_1,MaxCapTag_2,MaxCapTag_3,CapRes_2,CapRes_3,Resource_Type,Inv_Cost_per_MWyr_y,Inv_Cost_Inverter_per_MWyr,Inv_Cost_Solar_per_MWyr,Inv_Cost_Wind_per_MWyr,Inv_Cost_per_MWhyr_y,Fixed_OM_Cost_per_MWyr_y,Fixed_OM_Inverter_Cost_per_MWyr,Fixed_OM_Solar_Cost_per_MWyr,Fixed_OM_Wind_Cost_per_MWyr,Fixed_OM_Cost_per_MWhyr_y,SOLAR,WIND,STOR_DC_DISCHARGE,STOR_DC_CHARGE,MinCapTag_MWh1,MinCapTag_MWh2,MinCapTag_MWh3,MaxCapTag_MWh1,MaxCapTag_MWh2,MaxCapTag_MWh3,STOR_AC_DISCHARGE,STOR_AC_CHARGE,Existing_Cap_Inverter_MW,Existing_Cap_Solar_MW,Existing_Cap_Wind_MW,Existing_Cap_Charge_DC_MW,Existing_Cap_Charge_AC_MW,Existing_Cap_Discharge_DC_MW,Existing_Cap_Discharge_AC_MW,Max_Cap_Inverter_MW,Min_Cap_Inverter_MW,Max_Cap_Charge_AC_MW,Min_Cap_Charge_AC_MW,Max_Cap_Discharge_AC_MW,Min_Cap_Discharge_AC_MW,Max_Cap_Charge_DC_MW,Min_Cap_Charge_DC_MW,Max_Cap_Discharge_DC_MW,Min_Cap_Discharge_DC_MW,Min_Cap_Solar_MW,Min_Cap_Wind_MW,Inv_Cost_Discharge_DC_per_MWyr,Inv_Cost_Charge_DC_per_MWyr,Inv_Cost_Discharge_AC_per_MWyr,Inv_Cost_Charge_AC_per_MWyr,Fixed_OM_Cost_Discharge_DC_per_MWyr,Fixed_OM_Cost_Charge_DC_per_MWyr,Fixed_OM_Cost_Discharge_AC_per_MWyr,Fixed_OM_Cost_Charge_AC_per_MWyr,Var_OM_Cost_per_MWh_Solar,Var_OM_Cost_per_MWh_Wind,Var_OM_Cost_per_MWh_Charge_AC,Var_OM_Cost_per_MWh_Discharge_AC,Max_Cap_Solar_MW,Max_Cap_Wind_MW,Inverter_Ratio_Wind,Inverter_Ratio_Solar,Var_OM_Cost_per_MWh_Charge_DC,Var_OM_Cost_per_MWh_Discharge_DC,Eff_Up_DC,Eff_Down_DC,Eff_Up_AC,Eff_Down_AC,EtaInverter,Power_to_Energy_DC,Power_to_Energy_AC
TRE,TRE_utilitypv_class1_moderate_8,UtilityPV_Class1_Moderate_,8,146,2,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,95651.6,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,104307.0,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,74721.211,0.968,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2765228152275085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,hybrid_pv,74721.211,3515.191769886874,18382.972232469896,0.0,0,1442.5,3894.7500000000005,9087.75,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95651.6,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
TRE,TRE_utilitypv_class1_moderate_9,UtilityPV_Class1_Moderate_,9,147,2,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,367505.3,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,59168.0,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,29582.346,0.968,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2526191473007202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.0,hybrid_pv,29582.346,3515.191769886874,18382.972232469896,0.0,0,1442.5,3894.7500000000005,9087.75,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367505.3,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_storage_metalair_advanced_0,Storage_MetalAir_Advanced,0,193,3,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,0.65,0.65,0.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.042,25.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.95,standalone_storage,2560.0,3662.8298242221226,0.0,0.0,0,1442.5,3894.7500000000005,0.0,0.0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_landbasedwind_class1_moderate_0,LandbasedWind_Class1_Moderate_,0,194,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,109860.7,-1.0,0.0,0.0,0.0,0.0,0.0,879445.731,94632.0,36613,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20294.121,1.657,30.0,0.03,0.0,0.0,0.0,0.0,0.0,0.4222338199615478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_wind,20294.121,3662.8298242221226,0.0,74337.879,0,1442.5,3894.7500000000005,0.0,35170.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,109860.7,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_landbasedwind_class1_moderate_1,LandbasedWind_Class1_Moderate_,1,195,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,47257.4,-1.0,0.0,0.0,0.0,0.0,0.0,879445.731,94210.0,36613,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19872.298,1.657,30.0,0.03,0.0,0.0,0.0,0.0,0.0,0.5112923979759216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_wind,19872.298,3662.8298242221226,0.0,74337.702,0,1442.5,3894.7500000000005,0.0,35170.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,47257.4,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_landbasedwind_class1_moderate_2,LandbasedWind_Class1_Moderate_,2,196,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,88662.6,-1.0,0.0,0.0,0.0,0.0,0.0,879445.731,101522.0,36613,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,27184.562,1.657,30.0,0.03,0.0,0.0,0.0,0.0,0.0,0.3658311069011688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_wind,27184.562,3662.8298242221226,0.0,74337.438,0,1442.5,3894.7500000000005,0.0,35170.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,88662.6,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_landbasedwind_class1_moderate_3,LandbasedWind_Class1_Moderate_,3,197,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,40824.7,-1.0,0.0,0.0,0.0,0.0,0.0,879445.731,93475.0,36613,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19137.494,1.657,30.0,0.03,0.0,0.0,0.0,0.0,0.0,0.3102947473526001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_wind,19137.494,3662.8298242221226,0.0,74337.506,0,1442.5,3894.7500000000005,0.0,35170.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,40824.7,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_landbasedwind_class1_moderate_4,LandbasedWind_Class1_Moderate_,4,198,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,109163.8,-1.0,0.0,0.0,0.0,0.0,0.0,879445.731,100376.0,36613,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,26038.936,1.657,30.0,0.03,0.0,0.0,0.0,0.0,0.0,0.2892417013645172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_wind,26038.936,3662.8298242221226,0.0,74337.064,0,1442.5,3894.7500000000005,0.0,35170.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,109163.8,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_landbasedwind_class1_moderate_5,LandbasedWind_Class1_Moderate_,5,199,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,25095.7,-1.0,0.0,0.0,0.0,0.0,0.0,879445.731,207946.0,36613,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,133608.575,1.657,30.0,0.03,0.0,0.0,0.0,0.0,0.0,0.4654549658298492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_wind,133608.575,3662.8298242221226,0.0,74337.42499999999,0,1442.5,3894.7500000000005,0.0,35170.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,25095.7,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_landbasedwind_class1_moderate_6,LandbasedWind_Class1_Moderate_,6,200,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,100227.0,-1.0,0.0,0.0,0.0,0.0,0.0,879445.731,104237.0,36613,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,29899.759,1.657,30.0,0.03,0.0,0.0,0.0,0.0,0.0,0.2449023425579071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_wind,29899.759,3662.8298242221226,0.0,74337.24100000001,0,1442.5,3894.7500000000005,0.0,35170.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,100227.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_landbasedwind_class1_moderate_7,LandbasedWind_Class1_Moderate_,7,201,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,34790.4,-1.0,0.0,0.0,0.0,0.0,0.0,879445.731,234530.0,36613,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,160192.842,1.657,30.0,0.03,0.0,0.0,0.0,0.0,0.0,0.4434433877468109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_wind,160192.842,3662.8298242221226,0.0,74337.158,0,1442.5,3894.7500000000005,0.0,35170.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,34790.4,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_landbasedwind_class1_moderate_8,LandbasedWind_Class1_Moderate_,8,202,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,64367.5,-1.0,0.0,0.0,0.0,0.0,0.0,879445.731,112573.0,36613,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,38235.186,1.657,30.0,0.03,0.0,0.0,0.0,0.0,0.0,0.2257806956768036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_wind,38235.186,3662.8298242221226,0.0,74337.814,0,1442.5,3894.7500000000005,0.0,35170.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,64367.5,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_landbasedwind_class1_moderate_9,LandbasedWind_Class1_Moderate_,9,203,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,77014.4,-1.0,0.0,0.0,0.0,0.0,0.0,879445.731,349329.0,36613,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,274991.331,1.657,30.0,0.03,0.0,0.0,0.0,0.0,0.0,0.4723379015922546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_wind,274991.331,3662.8298242221226,0.0,74337.669,0,1442.5,3894.7500000000005,0.0,35170.5,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,77014.4,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_utilitypv_class1_moderate_0,UtilityPV_Class1_Moderate_,0,204,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,596655.5,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,42660.0,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10320.26,1.059,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2955361902713775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_pv,10320.26,3662.8298242221226,20111.123547712417,0.0,0,1442.5,3894.7500000000005,9087.75,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596655.5,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_utilitypv_class1_moderate_1,UtilityPV_Class1_Moderate_,1,205,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,159900.5,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,38355.0,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6015.782,1.059,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2719983756542206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_pv,6015.782,3662.8298242221226,20111.123547712417,0.0,0,1442.5,3894.7500000000005,9087.75,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159900.5,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_utilitypv_class1_moderate_2,UtilityPV_Class1_Moderate_,2,206,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,879619.1,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,51751.0,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19411.252,1.059,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2902745306491852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_pv,19411.252,3662.8298242221226,20111.123547712417,0.0,0,1442.5,3894.7500000000005,9087.75,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879619.1,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_utilitypv_class1_moderate_3,UtilityPV_Class1_Moderate_,3,207,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,27494.4,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,36331.0,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3991.741,1.059,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.239899680018425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_pv,3991.741,3662.8298242221226,20111.123547712417,0.0,0,1442.5,3894.7500000000005,9087.75,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27494.4,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_utilitypv_class1_moderate_4,UtilityPV_Class1_Moderate_,4,208,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,911957.2,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,58053.0,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,25713.501,1.059,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2864818871021271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_pv,25713.501,3662.8298242221226,20111.123547712417,0.0,0,1442.5,3894.7500000000005,9087.75,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911957.2,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_utilitypv_class1_moderate_5,UtilityPV_Class1_Moderate_,5,209,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,23884.6,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,40391.0,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8051.656,1.059,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2290814071893692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_pv,8051.656,3662.8298242221226,20111.123547712417,0.0,0,1442.5,3894.7500000000005,9087.75,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23884.6,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_utilitypv_class1_moderate_6,UtilityPV_Class1_Moderate_,6,210,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,787401.8,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,65796.0,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,33456.861,1.059,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2833496332168579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_pv,33456.861,3662.8298242221226,20111.123547712417,0.0,0,1442.5,3894.7500000000005,9087.75,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787401.8,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_utilitypv_class1_moderate_7,UtilityPV_Class1_Moderate_,7,211,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,63260.0,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,49181.0,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16841.98,1.059,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2333664745092392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_pv,16841.98,3662.8298242221226,20111.123547712417,0.0,0,1442.5,3894.7500000000005,9087.75,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63260.0,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_utilitypv_class1_moderate_8,UtilityPV_Class1_Moderate_,8,212,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,872487.9,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,138279.0,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,105939.452,1.059,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2786917984485626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_pv,105939.452,3662.8298242221226,20111.123547712417,0.0,0,1442.5,3894.7500000000005,9087.75,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872487.9,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
WECC,WECC_utilitypv_class1_moderate_9,UtilityPV_Class1_Moderate_,9,213,3,1,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.0,72575.7,-1.0,0.0,0.0,0.0,0.0,0.0,630556.245,60629.0,14425,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,28289.909,1.059,30.0,0.026,0.0,0.0,0.0,0.0,0.0,0.2227304130792617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8,hybrid_pv,28289.909,3662.8298242221226,20111.123547712417,0.0,0,1442.5,3894.7500000000005,9087.75,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72575.7,-1.0,-1,-1,0.15,0.15,0.65,0.65,0.65,0.65,0.967,0.0032500000000000003,0.0032500000000000003
